analysis,field,node,CI
test-fields,Field 384,LiquifiedNaturalGas,0.0
test-fields,Field 384,After,0.0
test-fields,Field 384,CrudeOilDewatering,0.0
test-fields,Field 385,TOTAL,12.903509802880384
test-fields,Field 385,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 385,ProductionExtraction,9.409837883512834
test-fields,Field 385,SurfaceProcessing,1.141985180876451
test-fields,Field 385,TransportAndStorage,0.0
test-fields,Field 385,LiquifiedNaturalGas,0.0
test-fields,Field 385,After,0.0
test-fields,Field 385,CrudeOilDewatering,0.0
test-fields,Field 386,TOTAL,12.903509802880384
test-fields,Field 386,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 386,ProductionExtraction,9.409837883512834
test-fields,Field 386,SurfaceProcessing,1.141985180876451
test-fields,Field 386,TransportAndStorage,0.0
test-fields,Field 386,LiquifiedNaturalGas,0.0
test-fields,Field 386,After,0.0
test-fields,Field 386,CrudeOilDewatering,0.0
test-fields,Field 387,TOTAL,12.903509802880384
test-fields,Field 387,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 387,ProductionExtraction,9.409837883512834
test-fields,Field 387,SurfaceProcessing,1.141985180876451
test-fields,Field 387,TransportAndStorage,0.0
test-fields,Field 387,LiquifiedNaturalGas,0.0
test-fields,Field 387,After,0.0
test-fields,Field 387,CrudeOilDewatering,0.0
test-fields,Field 388,TOTAL,12.903509802880384
test-fields,Field 388,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 388,ProductionExtraction,9.409837883512834
test-fields,Field 388,SurfaceProcessing,1.141985180876451
test-fields,Field 388,TransportAndStorage,0.0
test-fields,Field 388,LiquifiedNaturalGas,0.0
test-fields,Field 388,After,0.0
test-fields,Field 388,CrudeOilDewatering,0.0
test-fields,Field 389,TOTAL,12.903509802880384
test-fields,Field 389,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 389,ProductionExtraction,9.409837883512834
test-fields,Field 389,SurfaceProcessing,1.141985180876451
test-fields,Field 389,TransportAndStorage,0.0
test-fields,Field 389,LiquifiedNaturalGas,0.0
test-fields,Field 389,After,0.0
test-fields,Field 389,CrudeOilDewatering,0.0
test-fields,Field 390,TOTAL,12.903509802880384
test-fields,Field 390,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 390,ProductionExtraction,9.409837883512834
test-fields,Field 390,SurfaceProcessing,1.141985180876451
test-fields,Field 390,TransportAndStorage,0.0
test-fields,Field 390,LiquifiedNaturalGas,0.0
test-fields,Field 390,After,0.0
test-fields,Field 390,CrudeOilDewatering,0.0
test-fields,Field 391,TOTAL,12.903509802880384
test-fields,Field 391,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 391,ProductionExtraction,9.409837883512834
test-fields,Field 391,SurfaceProcessing,1.141985180876451
test-fields,Field 391,TransportAndStorage,0.0
test-fields,Field 391,LiquifiedNaturalGas,0.0
test-fields,Field 391,After,0.0
test-fields,Field 391,CrudeOilDewatering,0.0
test-fields,Field 392,TOTAL,12.903509802880384
test-fields,Field 392,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 392,ProductionExtraction,9.409837883512834
test-fields,Field 392,SurfaceProcessing,1.141985180876451
test-fields,Field 392,TransportAndStorage,0.0
test-fields,Field 392,LiquifiedNaturalGas,0.0
test-fields,Field 392,After,0.0
test-fields,Field 392,CrudeOilDewatering,0.0
test-fields,Field 393,TOTAL,12.903509802880384
test-fields,Field 393,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 393,ProductionExtraction,9.409837883512834
test-fields,Field 393,SurfaceProcessing,1.141985180876451
test-fields,Field 393,TransportAndStorage,0.0
test-fields,Field 393,LiquifiedNaturalGas,0.0
test-fields,Field 393,After,0.0
test-fields,Field 393,CrudeOilDewatering,0.0
test-fields,Field 394,TOTAL,12.903509802880384
test-fields,Field 394,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 394,ProductionExtraction,9.409837883512834
test-fields,Field 394,SurfaceProcessing,1.141985180876451
test-fields,Field 394,TransportAndStorage,0.0
test-fields,Field 394,LiquifiedNaturalGas,0.0
test-fields,Field 394,After,0.0
test-fields,Field 394,CrudeOilDewatering,0.0
test-fields,Field 395,TOTAL,12.903509802880384
test-fields,Field 395,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 395,ProductionExtraction,9.409837883512834
test-fields,Field 395,SurfaceProcessing,1.141985180876451
test-fields,Field 395,TransportAndStorage,0.0
test-fields,Field 395,LiquifiedNaturalGas,0.0
test-fields,Field 395,After,0.0
test-fields,Field 395,CrudeOilDewatering,0.0
test-fields,Field 396,TOTAL,12.903509802880384
test-fields,Field 396,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 396,ProductionExtraction,9.409837883512834
test-fields,Field 396,SurfaceProcessing,1.141985180876451
test-fields,Field 396,TransportAndStorage,0.0
test-fields,Field 396,LiquifiedNaturalGas,0.0
test-fields,Field 396,After,0.0
test-fields,Field 396,CrudeOilDewatering,0.0
test-fields,Field 397,TOTAL,12.903509802880384
test-fields,Field 397,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 397,ProductionExtraction,9.409837883512834
test-fields,Field 397,SurfaceProcessing,1.141985180876451
test-fields,Field 397,TransportAndStorage,0.0
test-fields,Field 397,LiquifiedNaturalGas,0.0
test-fields,Field 397,After,0.0
test-fields,Field 397,CrudeOilDewatering,0.0
test-fields,Field 398,TOTAL,12.903509802880384
test-fields,Field 398,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 398,ProductionExtraction,9.409837883512834
test-fields,Field 398,SurfaceProcessing,1.141985180876451
test-fields,Field 398,TransportAndStorage,0.0
test-fields,Field 398,LiquifiedNaturalGas,0.0
test-fields,Field 398,After,0.0
test-fields,Field 398,CrudeOilDewatering,0.0
test-fields,Field 399,TOTAL,12.903509802880384
test-fields,Field 399,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 399,ProductionExtraction,9.409837883512834
test-fields,Field 399,SurfaceProcessing,1.141985180876451
test-fields,Field 399,TransportAndStorage,0.0
test-fields,Field 399,LiquifiedNaturalGas,0.0
test-fields,Field 399,After,0.0
test-fields,Field 399,CrudeOilDewatering,0.0
test-fields,Field 400,TOTAL,9.811223695307529
test-fields,Field 400,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 400,ProductionExtraction,7.463253554279951
test-fields,Field 400,SurfaceProcessing,0.2840922086938518
test-fields,Field 400,TransportAndStorage,0.0
test-fields,Field 400,LiquifiedNaturalGas,0.0
test-fields,Field 400,After,0.0
test-fields,Field 400,CrudeOilDewatering,0.0
test-fields,Field 401,TOTAL,11.255038609141565
test-fields,Field 401,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 401,ProductionExtraction,8.61380788549952
test-fields,Field 401,SurfaceProcessing,0.2840922086938518
test-fields,Field 401,TransportAndStorage,0.0
test-fields,Field 401,LiquifiedNaturalGas,0.0
test-fields,Field 401,After,0.0
test-fields,Field 401,CrudeOilDewatering,0.0
test-fields,Field 402,TOTAL,14.298826347205013
test-fields,Field 402,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 402,ProductionExtraction,11.02229234515417
test-fields,Field 402,SurfaceProcessing,0.2840922086938518
test-fields,Field 402,TransportAndStorage,0.0
test-fields,Field 402,LiquifiedNaturalGas,0.0
test-fields,Field 402,After,0.0
test-fields,Field 402,CrudeOilDewatering,0.0
test-fields,Field 403,TOTAL,24.296766298305045
test-fields,Field 403,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 403,ProductionExtraction,19.071290164686154
test-fields,Field 403,SurfaceProcessing,0.2840922086938518
test-fields,Field 403,TransportAndStorage,0.0
test-fields,Field 403,LiquifiedNaturalGas,0.0
test-fields,Field 403,After,0.0
test-fields,Field 403,CrudeOilDewatering,0.0
test-fields,Field 404,TOTAL,41.387491850906436
test-fields,Field 404,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 404,ProductionExtraction,32.7891889915644
test-fields,Field 404,SurfaceProcessing,0.2840922086938518
test-fields,Field 404,TransportAndStorage,0.0
test-fields,Field 404,LiquifiedNaturalGas,0.0
test-fields,Field 404,After,0.0
test-fields,Field 404,CrudeOilDewatering,0.0
test-fields,Field 405,TOTAL,10.238754940688974
test-fields,Field 405,ExplorationAndDrilling,1.7223356353276822
test-fields,Field 405,ProductionExtraction,7.668454617088776
test-fields,Field 405,SurfaceProcessing,0.5044301085435438
test-fields,Field 405,TransportAndStorage,0.0
test-fields,Field 405,LiquifiedNaturalGas,0.0
test-fields,Field 405,After,0.0
test-fields,Field 405,CrudeOilDewatering,0.0
test-fields,Field 406,TOTAL,12.812294841004702
test-fields,Field 406,ExplorationAndDrilling,1.722325318702158
test-fields,Field 406,ProductionExtraction,8.926408389808563
test-fields,Field 406,SurfaceProcessing,1.8082226382618347
test-fields,Field 406,TransportAndStorage,0.0
test-fields,Field 406,LiquifiedNaturalGas,0.0
test-fields,Field 406,After,0.0
test-fields,Field 406,CrudeOilDewatering,0.0
test-fields,Field 407,TOTAL,20.192425325387667
test-fields,Field 407,ExplorationAndDrilling,1.7223152634925625
test-fields,Field 407,ProductionExtraction,12.547045427372517
test-fields,Field 407,SurfaceProcessing,5.5340063907230626
test-fields,Field 407,TransportAndStorage,0.0
test-fields,Field 407,LiquifiedNaturalGas,0.0
test-fields,Field 407,After,0.0
test-fields,Field 407,CrudeOilDewatering,0.0
test-fields,Field 408,TOTAL,46.032588342963734
test-fields,Field 408,ExplorationAndDrilling,1.7223085443983697
test-fields,Field 408,ProductionExtraction,25.22875709536989
test-fields,Field 408,SurfaceProcessing,18.574486696529302
test-fields,Field 408,TransportAndStorage,0.0
test-fields,Field 408,LiquifiedNaturalGas,0.0
test-fields,Field 408,After,0.0
test-fields,Field 408,CrudeOilDewatering,0.0
test-fields,Field 409,TOTAL,11.255038609141565
test-fields,Field 409,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 409,ProductionExtraction,8.61380788549952
test-fields,Field 409,SurfaceProcessing,0.2840922086938518
test-fields,Field 409,TransportAndStorage,0.0
test-fields,Field 409,LiquifiedNaturalGas,0.0
test-fields,Field 409,After,0.0
test-fields,Field 409,CrudeOilDewatering,0.0
test-fields,Field 410,TOTAL,14.298826347205013
test-fields,Field 410,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 410,ProductionExtraction,11.02229234515417
test-fields,Field 410,SurfaceProcessing,0.2840922086938518
test-fields,Field 410,TransportAndStorage,0.0
test-fields,Field 410,LiquifiedNaturalGas,0.0
test-fields,Field 410,After,0.0
test-fields,Field 410,CrudeOilDewatering,0.0
test-fields,Field 411,TOTAL,24.296766298305045
test-fields,Field 411,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 411,ProductionExtraction,19.071290164686154
test-fields,Field 411,SurfaceProcessing,0.2840922086938518
test-fields,Field 411,TransportAndStorage,0.0
test-fields,Field 411,LiquifiedNaturalGas,0.0
test-fields,Field 411,After,0.0
test-fields,Field 411,CrudeOilDewatering,0.0
test-fields,Field 412,TOTAL,41.387491850906436
test-fields,Field 412,ExplorationAndDrilling,1.7223386118335131
test-fields,Field 412,ProductionExtraction,32.7891889915644
test-fields,Field 412,SurfaceProcessing,0.2840922086938518
test-fields,Field 412,TransportAndStorage,0.0
test-fields,Field 412,LiquifiedNaturalGas,0.0
test-fields,Field 412,After,0.0
test-fields,Field 412,CrudeOilDewatering,0.0
test-fields,Field 413,TOTAL,11.028797410656335
test-fields,Field 413,ExplorationAndDrilling,1.7223396337906454
test-fields,Field 413,ProductionExtraction,8.278223537346442
test-fields,Field 413,SurfaceProcessing,0.5644855126952647
test-fields,Field 413,TransportAndStorage,0.0
test-fields,Field 413,LiquifiedNaturalGas,0.0
test-fields,Field 413,After,0.0
test-fields,Field 413,CrudeOilDewatering,0.0
test-fields,Field 414,TOTAL,11.028797410656335
test-fields,Field 414,ExplorationAndDrilling,1.7223396337906454
test-fields,Field 414,ProductionExtraction,8.278223537346442
test-fields,Field 414,SurfaceProcessing,0.5644855126952647
test-fields,Field 414,TransportAndStorage,0.0
test-fields,Field 414,LiquifiedNaturalGas,0.0
test-fields,Field 414,After,0.0
test-fields,Field 414,CrudeOilDewatering,0.0
test-fields,Field 415,TOTAL,11.037581956243395
test-fields,Field 415,ExplorationAndDrilling,1.7223396767259638
test-fields,Field 415,ProductionExtraction,8.28478219120252
test-fields,Field 415,SurfaceProcessing,0.5659396524411499
test-fields,Field 415,TransportAndStorage,0.0
test-fields,Field 415,LiquifiedNaturalGas,0.0
test-fields,Field 415,After,0.0
test-fields,Field 415,CrudeOilDewatering,0.0
test-fields,Field 416,TOTAL,11.037581956243395
test-fields,Field 416,ExplorationAndDrilling,1.7223396767259638
test-fields,Field 416,ProductionExtraction,8.28478219120252
test-fields,Field 416,SurfaceProcessing,0.5659396524411499
test-fields,Field 416,TransportAndStorage,0.0
test-fields,Field 416,LiquifiedNaturalGas,0.0
test-fields,Field 416,After,0.0
test-fields,Field 416,CrudeOilDewatering,0.0
test-fields,Field 417,TOTAL,10.110572651040266
test-fields,Field 417,ExplorationAndDrilling,1.7223719225842402
test-fields,Field 417,ProductionExtraction,7.686637768787635
test-fields,Field 417,SurfaceProcessing,0.3183074368263102
test-fields,Field 417,TransportAndStorage,0.0
test-fields,Field 417,LiquifiedNaturalGas,0.0
test-fields,Field 417,After,0.0
test-fields,Field 417,CrudeOilDewatering,0.0
test-fields,Field 418,TOTAL,10.40556621059152
test-fields,Field 418,ExplorationAndDrilling,1.722407348120583
test-fields,Field 418,ProductionExtraction,7.9064520187723355
test-fields,Field 418,SurfaceProcessing,0.3525226649587684
test-fields,Field 418,TransportAndStorage,0.0
test-fields,Field 418,LiquifiedNaturalGas,0.0
test-fields,Field 418,After,0.0
test-fields,Field 418,CrudeOilDewatering,0.0
test-fields,Field 419,TOTAL,10.696204581954431
test-fields,Field 419,ExplorationAndDrilling,1.7224450964356863
test-fields,Field 419,ProductionExtraction,8.122696304234053
test-fields,Field 419,SurfaceProcessing,0.38673789309122664
test-fields,Field 419,TransportAndStorage,0.0
test-fields,Field 419,LiquifiedNaturalGas,0.0
test-fields,Field 419,After,0.0
test-fields,Field 419,CrudeOilDewatering,0.0
test-fields,Field 420,TOTAL,10.982488001322004
test-fields,Field 420,ExplorationAndDrilling,1.7224854037225517
test-fields,Field 420,ProductionExtraction,8.335370625172784
test-fields,Field 420,SurfaceProcessing,0.42095312122368483
test-fields,Field 420,TransportAndStorage,0.0
test-fields,Field 420,LiquifiedNaturalGas,0.0
test-fields,Field 420,After,0.0
test-fields,Field 420,CrudeOilDewatering,0.0
test-fields,Field 421,TOTAL,14.44303350688238
test-fields,Field 421,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 421,ProductionExtraction,10.973296902031448
test-fields,Field 421,SurfaceProcessing,0.9199774247206904
test-fields,Field 421,TransportAndStorage,0.0
test-fields,Field 421,LiquifiedNaturalGas,0.0
test-fields,Field 421,After,0.0
test-fields,Field 421,CrudeOilDewatering,0.0
test-fields,Field 422,TOTAL,14.44303350688238
test-fields,Field 422,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 422,ProductionExtraction,10.973296902031448
test-fields,Field 422,SurfaceProcessing,0.9199774247206904
test-fields,Field 422,TransportAndStorage,0.0
test-fields,Field 422,LiquifiedNaturalGas,0.0
test-fields,Field 422,After,0.0
test-fields,Field 422,CrudeOilDewatering,0.0
test-fields,Field 423,TOTAL,14.44303350688238
test-fields,Field 423,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 423,ProductionExtraction,10.973296902031448
test-fields,Field 423,SurfaceProcessing,0.9199774247206904
test-fields,Field 423,TransportAndStorage,0.0
test-fields,Field 423,LiquifiedNaturalGas,0.0
test-fields,Field 423,After,0.0
test-fields,Field 423,CrudeOilDewatering,0.0
test-fields,Field 424,TOTAL,14.44303350688238
test-fields,Field 424,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 424,ProductionExtraction,10.973296902031448
test-fields,Field 424,SurfaceProcessing,0.9199774247206904
test-fields,Field 424,TransportAndStorage,0.0
test-fields,Field 424,LiquifiedNaturalGas,0.0
test-fields,Field 424,After,0.0
test-fields,Field 424,CrudeOilDewatering,0.0
test-fields,Field 425,TOTAL,14.44303350688238
test-fields,Field 425,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 425,ProductionExtraction,10.973296902031448
test-fields,Field 425,SurfaceProcessing,0.9199774247206904
test-fields,Field 425,TransportAndStorage,0.0
test-fields,Field 425,LiquifiedNaturalGas,0.0
test-fields,Field 425,After,0.0
test-fields,Field 425,CrudeOilDewatering,0.0
test-fields,Field 426,TOTAL,14.44303350688238
test-fields,Field 426,ExplorationAndDrilling,1.7219893148003096
test-fields,Field 426,ProductionExtraction,10.973296902031448
test-fields,Field 426,SurfaceProcessing,0.9199774247206904
test-fields,Field 426,TransportAndStorage,0.0
test-fields,Field 426,LiquifiedNaturalGas,0.0
test-fields,Field 426,After,0.0
test-fields,Field 426,CrudeOilDewatering,0.0
test-fields,Field 427,TOTAL,20.520637023189877
test-fields,Field 427,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 427,ProductionExtraction,10.73119275780497
test-fields,Field 427,SurfaceProcessing,6.0554248163927795
test-fields,Field 427,TransportAndStorage,0.0
test-fields,Field 427,LiquifiedNaturalGas,0.0
test-fields,Field 427,After,0.0
test-fields,Field 427,CrudeOilDewatering,0.0
test-fields,Field 428,TOTAL,20.520637023189877
test-fields,Field 428,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 428,ProductionExtraction,10.73119275780497
test-fields,Field 428,SurfaceProcessing,6.0554248163927795
test-fields,Field 428,TransportAndStorage,0.0
test-fields,Field 428,LiquifiedNaturalGas,0.0
test-fields,Field 428,After,0.0
test-fields,Field 428,CrudeOilDewatering,0.0
test-fields,Field 429,TOTAL,20.520637023189877
test-fields,Field 429,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 429,ProductionExtraction,10.73119275780497
test-fields,Field 429,SurfaceProcessing,6.0554248163927795
test-fields,Field 429,TransportAndStorage,0.0
test-fields,Field 429,LiquifiedNaturalGas,0.0
test-fields,Field 429,After,0.0
test-fields,Field 429,CrudeOilDewatering,0.0
test-fields,Field 430,TOTAL,20.520637023189877
test-fields,Field 430,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 430,ProductionExtraction,10.73119275780497
test-fields,Field 430,SurfaceProcessing,6.0554248163927795
test-fields,Field 430,TransportAndStorage,0.0
test-fields,Field 430,LiquifiedNaturalGas,0.0
test-fields,Field 430,After,0.0
test-fields,Field 430,CrudeOilDewatering,0.0
test-fields,Field 431,TOTAL,20.520637023189877
test-fields,Field 431,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 431,ProductionExtraction,10.73119275780497
test-fields,Field 431,SurfaceProcessing,6.0554248163927795
test-fields,Field 431,TransportAndStorage,0.0
test-fields,Field 431,LiquifiedNaturalGas,0.0
test-fields,Field 431,After,0.0
test-fields,Field 431,CrudeOilDewatering,0.0
test-fields,Field 432,TOTAL,20.520637023189877
test-fields,Field 432,ExplorationAndDrilling,1.7219683964344752
test-fields,Field 432,ProductionExtraction,10.73119275780497
test-fields,Field 432,SurfaceProcessing,6.0554248163927795
test-fields,Field 432,TransportAndStorage,0.0
test-fields,Field 432,LiquifiedNaturalGas,0.0
test-fields,Field 432,After,0.0
test-fields,Field 432,CrudeOilDewatering,0.0
test-fields,Field 433,TOTAL,22.823962253376326
test-fields,Field 433,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 433,ProductionExtraction,9.228170529171376
test-fields,Field 433,SurfaceProcessing,9.415564261705903
test-fields,Field 433,TransportAndStorage,0.0
test-fields,Field 433,LiquifiedNaturalGas,0.0
test-fields,Field 433,After,0.0
test-fields,Field 433,CrudeOilDewatering,0.0
test-fields,Field 434,TOTAL,26.290602646543757
test-fields,Field 434,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 434,ProductionExtraction,12.2368386736669
test-fields,Field 434,SurfaceProcessing,9.212797163688485
test-fields,Field 434,TransportAndStorage,0.0
test-fields,Field 434,LiquifiedNaturalGas,0.0
test-fields,Field 434,After,0.0
test-fields,Field 434,CrudeOilDewatering,0.0
test-fields,Field 435,TOTAL,26.290602646543757
test-fields,Field 435,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 435,ProductionExtraction,12.2368386736669
test-fields,Field 435,SurfaceProcessing,9.212797163688485
test-fields,Field 435,TransportAndStorage,0.0
test-fields,Field 435,LiquifiedNaturalGas,0.0
test-fields,Field 435,After,0.0
test-fields,Field 435,CrudeOilDewatering,0.0
test-fields,Field 436,TOTAL,26.290602646543757
test-fields,Field 436,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 436,ProductionExtraction,12.2368386736669
test-fields,Field 436,SurfaceProcessing,9.212797163688485
test-fields,Field 436,TransportAndStorage,0.0
test-fields,Field 436,LiquifiedNaturalGas,0.0
test-fields,Field 436,After,0.0
test-fields,Field 436,CrudeOilDewatering,0.0
test-fields,Field 437,TOTAL,26.290602646543757
test-fields,Field 437,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 437,ProductionExtraction,12.2368386736669
test-fields,Field 437,SurfaceProcessing,9.212797163688485
test-fields,Field 437,TransportAndStorage,0.0
test-fields,Field 437,LiquifiedNaturalGas,0.0
test-fields,Field 437,After,0.0
test-fields,Field 437,CrudeOilDewatering,0.0
test-fields,Field 438,TOTAL,26.290602646543757
test-fields,Field 438,ExplorationAndDrilling,1.7217074312592544
test-fields,Field 438,ProductionExtraction,12.2368386736669
test-fields,Field 438,SurfaceProcessing,9.212797163688485
test-fields,Field 438,TransportAndStorage,0.0
test-fields,Field 438,LiquifiedNaturalGas,0.0
test-fields,Field 438,After,0.0
test-fields,Field 438,CrudeOilDewatering,0.0
test-fields,Field 439,TOTAL,20.19450155373882
test-fields,Field 439,ExplorationAndDrilling,1.720526970257216
test-fields,Field 439,ProductionExtraction,14.96890713089058
test-fields,Field 439,SurfaceProcessing,0.0462061868466636
test-fields,Field 439,TransportAndStorage,0.0
test-fields,Field 439,LiquifiedNaturalGas,0.0
test-fields,Field 439,After,0.0
test-fields,Field 439,CrudeOilDewatering,0.16324493543537075
test-fields,Field 440,TOTAL,17.34896821034401
test-fields,Field 440,ExplorationAndDrilling,1.7203861571802765
test-fields,Field 440,ProductionExtraction,12.517116219431443
test-fields,Field 440,SurfaceProcessing,0.03899973077646033
test-fields,Field 440,TransportAndStorage,0.0
test-fields,Field 440,LiquifiedNaturalGas,0.0
test-fields,Field 440,After,0.0
test-fields,Field 440,CrudeOilDewatering,0.1293992192716546
test-fields,Field 440,HeavyOilDilution,0.27393798794121044
test-fields,Field 441,TOTAL,14.160151662046616
test-fields,Field 441,ExplorationAndDrilling,1.7202477968167076
test-fields,Field 441,ProductionExtraction,9.769520888017814
test-fields,Field 441,SurfaceProcessing,0.0309286636011801
test-fields,Field 441,TransportAndStorage,0.0
test-fields,Field 441,LiquifiedNaturalGas,0.0
test-fields,Field 441,After,0.0
test-fields,Field 441,CrudeOilDewatering,0.0914700763678983
test-fields,Field 441,HeavyOilDilution,0.5809261172846918
test-fields,Field 442,TOTAL,10.561951871242306
test-fields,Field 442,ExplorationAndDrilling,1.7201166206999607
test-fields,Field 442,ProductionExtraction,6.6691517313868305
test-fields,Field 442,SurfaceProcessing,0.021833671169272612
test-fields,Field 442,TransportAndStorage,0.0
test-fields,Field 442,LiquifiedNaturalGas,0.0
test-fields,Field 442,After,0.0
test-fields,Field 442,CrudeOilDewatering,0.048671078642260814
test-fields,Field 442,HeavyOilDilution,0.92732952225771
test-fields,Field 443,TOTAL,14.160151662046616
test-fields,Field 443,ExplorationAndDrilling,1.7202477968167076
test-fields,Field 443,ProductionExtraction,9.769520888017814
test-fields,Field 443,SurfaceProcessing,0.0309286636011801
test-fields,Field 443,TransportAndStorage,0.0
test-fields,Field 443,LiquifiedNaturalGas,0.0
test-fields,Field 443,After,0.0
test-fields,Field 443,CrudeOilDewatering,0.0914700763678983
test-fields,Field 443,HeavyOilDilution,0.5809261172846918
test-fields,Field 444,TOTAL,33.55534706388678
test-fields,Field 444,ExplorationAndDrilling,0.00015789992442420765
test-fields,Field 444,ProductionExtraction,4.104228204587989
test-fields,Field 444,SurfaceProcessing,22.89529685908967
test-fields,Field 444,TransportAndStorage,0.0
test-fields,Field 444,LiquifiedNaturalGas,0.0
test-fields,Field 444,After,0.0
test-fields,Field 445,TOTAL,6.16898903019106
test-fields,Field 445,ExplorationAndDrilling,0.00010303200020429728
test-fields,Field 445,ProductionExtraction,3.5209906434317286
test-fields,Field 445,SurfaceProcessing,0.0
test-fields,Field 445,TransportAndStorage,0.0
test-fields,Field 445,LiquifiedNaturalGas,0.0
test-fields,Field 445,After,0.0
test-fields,Field 445,HeavyOilDilution,0.33970834996313876
test-fields,Field 446,TOTAL,23.191116882233196
test-fields,Field 446,ExplorationAndDrilling,0.00012200996722932711
test-fields,Field 446,ProductionExtraction,3.1713552148267503
test-fields,Field 446,SurfaceProcessing,13.599574461075532
test-fields,Field 446,TransportAndStorage,0.0
test-fields,Field 446,LiquifiedNaturalGas,0.0
test-fields,Field 446,After,0.0
test-fields,Field 447,TOTAL,6.16898903019106
test-fields,Field 447,ExplorationAndDrilling,0.00010303200020429728
test-fields,Field 447,ProductionExtraction,3.5209906434317286
test-fields,Field 447,SurfaceProcessing,0.0
test-fields,Field 447,TransportAndStorage,0.0
test-fields,Field 447,LiquifiedNaturalGas,0.0
test-fields,Field 447,After,0.0
test-fields,Field 447,HeavyOilDilution,0.33970834996313876
test-fields,Field 448,TOTAL,38.17751357810584
test-fields,Field 448,ExplorationAndDrilling,0.0001423449617675483
test-fields,Field 448,ProductionExtraction,3.699914417297876
test-fields,Field 448,SurfaceProcessing,26.674732010634415
test-fields,Field 448,TransportAndStorage,0.0
test-fields,Field 448,LiquifiedNaturalGas,0.0
test-fields,Field 448,After,0.0
test-fields,Field 449,TOTAL,6.16898903019106
test-fields,Field 449,ExplorationAndDrilling,0.00010303200020429728
test-fields,Field 449,ProductionExtraction,3.5209906434317286
test-fields,Field 449,SurfaceProcessing,0.0
test-fields,Field 449,TransportAndStorage,0.0
test-fields,Field 449,LiquifiedNaturalGas,0.0
test-fields,Field 449,After,0.0
test-fields,Field 449,HeavyOilDilution,0.33970834996313876
test-fields,Field 450,TOTAL,15.232890571460105
test-fields,Field 450,ExplorationAndDrilling,1.7207370557330928
test-fields,Field 450,ProductionExtraction,11.119332704387306
test-fields,Field 450,SurfaceProcessing,0.04620618684666357
test-fields,Field 450,TransportAndStorage,0.0
test-fields,Field 450,LiquifiedNaturalGas,0.0
test-fields,Field 450,After,0.0
test-fields,Field 450,CrudeOilDewatering,0.16324493543537072
test-fields,Field 451,TOTAL,25.172279957664607
test-fields,Field 451,ExplorationAndDrilling,1.7207370557330928
test-fields,Field 451,ProductionExtraction,18.818148522152814
test-fields,Field 451,SurfaceProcessing,0.04620618684666357
test-fields,Field 451,TransportAndStorage,0.0
test-fields,Field 451,LiquifiedNaturalGas,0.0
test-fields,Field 451,After,0.0
test-fields,Field 451,CrudeOilDewatering,0.16324493543537072
test-fields,Field 452,TOTAL,35.15767761645204
test-fields,Field 452,ExplorationAndDrilling,1.7207370557330928
test-fields,Field 452,ProductionExtraction,26.516964339918317
test-fields,Field 452,SurfaceProcessing,0.04620618684666357
test-fields,Field 452,TransportAndStorage,0.0
test-fields,Field 452,LiquifiedNaturalGas,0.0
test-fields,Field 452,After,0.0
test-fields,Field 452,CrudeOilDewatering,0.16324493543537072
test-fields,Field 453,TOTAL,19.288015973841468
test-fields,Field 453,ExplorationAndDrilling,1.7207370557330928
test-fields,Field 453,ProductionExtraction,14.56114907621538
test-fields,Field 453,SurfaceProcessing,0.04620618684666357
